Timestamp,Account,DateActivity,Task,Quantity,ManHours,AccountID
8/26/13 12:28,Rad Booty Apparel,8/23/13,Receive GOH,5200,6.75,10301010
8/26/13 12:28,Rad Booty Apparel,8/23/13,Verify Tags,5200,18.75,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Put Away GOH,8869,10,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Bulk Pick GOH,2483,12,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Pick GOH,2483,23.25,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Pack GOH,582,42,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Ship Cartons - UPS and Fed Ex,181,4,10301010
8/26/13 12:29,Rad Booty Apparel,8/23/13,Ship Cartons - LTL,398,3,10301010
8/27/13 9:23,Rad Booty Apparel,8/24/13,Pack GOH,129,11,10301010
8/27/13 12:56,Rad Booty Apparel,8/26/13,Containers Received,1,0,10301010
8/27/13 12:59,Rad Booty Apparel,8/26/13,Receive GOH,1750,2.25,10301010
8/27/13 13:03,Rad Booty Apparel,8/26/13,Verify Tags,1750,6.25,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Put Away GOH,9856,10,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Bulk Pick GOH,4300,19,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Pick GOH,3239,30.75,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Pack GOH,501,32.5,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Ship Cartons - UPS and Fed Ex,161,3.5,10301010
8/27/13 13:07,Rad Booty Apparel,8/26/13,Ship Cartons - LTL,536,3,10301010
8/28/13 11:13,Rad Booty Apparel,8/27/13,Containers Received,1,0,10301010
8/28/13 11:14,Rad Booty Apparel,8/27/13,Receive GOH,4200,5.5,10301010
8/28/13 11:14,Rad Booty Apparel,8/27/13,Verify Tags,4200,15.25,10301010
8/28/13 11:14,Rad Booty Apparel,8/27/13,Put Away GOH,9623,9,10301010
8/28/13 11:14,Rad Booty Apparel,8/27/13,Bulk Pick GOH,2676,11,10301010
8/28/13 11:15,Rad Booty Apparel,8/27/13,Pick GOH,5423,44,10301010
8/28/13 11:15,Rad Booty Apparel,8/27/13,Pack GOH,381,25,10301010
8/28/13 11:15,Rad Booty Apparel,8/27/13,Ship Cartons - UPS and Fed Ex,131,3,10301010
8/28/13 11:15,Rad Booty Apparel,8/27/13,Ship Cartons - LTL,320,2,10301010
8/29/13 11:54,Rad Booty Apparel,8/28/13,Containers Received,1,0,10301010
8/29/13 11:54,Rad Booty Apparel,8/28/13,Receive GOH,2492,3.25,10301010
8/29/13 11:54,Rad Booty Apparel,8/28/13,Verify Tags,2492,9.25,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Put Away GOH,8256,8,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Bulk Pick GOH,4673,19,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Pick GOH,4673,32,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Pack GOH,919,60.5,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Ship Cartons - UPS and Fed Ex,161,3.5,10301010
8/29/13 11:55,Rad Booty Apparel,8/28/13,Ship Cartons - LTL,299,2,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Containers Received,1,0,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Receive GOH,1350,1.75,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Verify Tags,1350,4.75,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Put Away GOH,9623,10,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Bulk Pick GOH,5399,20,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Pick GOH,5399,40,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Pack GOH,722,49,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Ship Cartons - UPS and Fed Ex,141,3,10301010
8/30/13 12:55,Rad Booty Apparel,8/29/13,Ship Cartons - LTL,1065,9,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Containers Received,1,0,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Verify Tags,850,3,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Put Away GOH,10256,8,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Bulk Pick GOH,5075,19.25,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Pick GOH,5075,33,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Pack GOH,443,30,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Ship Cartons - UPS and Fed Ex,67,1.5,10301010
9/3/13 12:56,Rad Booty Apparel,8/30/13,Ship Cartons - LTL,634,4.5,10301010
9/3/13 16:23,Rad Booty Apparel,8/31/13,Bulk Pick GOH,1193,5,10301010
9/3/13 16:24,Rad Booty Apparel,8/31/13,Pick GOH,1193,9,10301010
9/3/13 16:24,Rad Booty Apparel,8/31/13,Pack GOH,381,30,10301010
9/3/13 16:24,Rad Booty Apparel,8/31/13,Ship Cartons - LTL,17,0.5,10301010
9/4/13 12:09,Rad Booty Apparel,9/3/13,Bulk Pick GOH,4956,19.75,10301010
9/4/13 12:08,Rad Booty Apparel,9/3/13,Containers Received,3,0,10301010
9/4/13 12:09,Rad Booty Apparel,9/3/13,Pack GOH,611,57,10301010
9/4/13 12:09,Rad Booty Apparel,9/3/13,Pick GOH,3759,26,10301010
9/4/13 12:08,Rad Booty Apparel,9/3/13,Put Away GOH,10986,12,10301010
9/4/13 12:08,Rad Booty Apparel,9/3/13,Receive GOH,10800,14,10301010
9/4/13 12:10,Rad Booty Apparel,9/3/13,Ship Cartons - LTL,233,2.5,10301010
9/4/13 12:09,Rad Booty Apparel,9/3/13,Ship Cartons - UPS and Fed Ex,46,1,10301010
9/4/13 12:08,Rad Booty Apparel,9/3/13,Verify Tags,10800,39.25,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Bulk Pick GOH,6913,27.75,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Containers Received,1,0,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Pack GOH,743,60.75,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Pick GOH,6913,50,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Put Away GOH,11256,10,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Receive GOH,3250,4,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Ship Cartons - LTL,533,3.5,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Ship Cartons - UPS and Fed Ex,281,6,10301010
9/5/13 13:58,Rad Booty Apparel,9/4/13,Verify Tags,3250,11.5,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Bulk Pick GOH,11083,47,10301010
9/6/13 14:10,Rad Booty Apparel,9/5/13,Containers Received,1,0,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Pack GOH,2672,205.5,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Pick GOH,11083,98,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Put Away GOH,12569,14,10301010
9/6/13 14:10,Rad Booty Apparel,9/5/13,Receive GOH,1650,2,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Ship Cartons - LTL,252,2.5,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Ship Cartons - UPS and Fed Ex,411,9,10301010
9/6/13 14:11,Rad Booty Apparel,9/5/13,Verify Tags,1650,6,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Bulk Pick GOH,8056,28,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Containers Received,2,0,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Pack GOH,1535,129.75,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Pick GOH,7854,52,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Put Away GOH,8263,8,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Receive GOH,6550,8.5,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Ship Cartons - LTL,2523,16,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Ship Cartons - UPS and Fed Ex,135,3,10301010
9/9/13 13:09,Rad Booty Apparel,9/6/13,Verify Tags,6550,23.5,10301010
9/10/13 9:39,Rad Booty Apparel,9/7/13,Bulk Pick GOH,1253,4,10301010
9/10/13 9:39,Rad Booty Apparel,9/7/13,Pick GOH,1200,8,10301010
9/10/13 9:38,Rad Booty Apparel,9/7/13,Put Away GOH,25369,36.75,10301010
9/10/13 13:13,Rad Booty Apparel,9/9/13,Bulk Pick GOH,3682,17.25,10301010
9/10/13 13:12,Rad Booty Apparel,9/9/13,Containers Received,2,0,10301010
9/10/13 13:14,Rad Booty Apparel,9/9/13,Pack GOH,569,40,10301010
9/10/13 13:14,Rad Booty Apparel,9/9/13,Pick GOH,4482,30,10301010
9/10/13 13:13,Rad Booty Apparel,9/9/13,Put Away GOH,10253,12,10301010
9/10/13 13:12,Rad Booty Apparel,9/9/13,Receive GOH,8900,11.75,10301010
9/10/13 13:14,Rad Booty Apparel,9/9/13,Ship Cartons - LTL,608,4,10301010
9/10/13 13:14,Rad Booty Apparel,9/9/13,Ship Cartons - UPS and Fed Ex,67,1.5,10301010
9/10/13 13:13,Rad Booty Apparel,9/9/13,Verify Tags,8900,32.25,10301010
9/11/13 20:19,Rad Booty Apparel,9/10/13,Bulk Pick GOH,3674,20,10301010
9/11/13 20:20,Rad Booty Apparel,9/10/13,Pack GOH,1385,106,10301010
9/11/13 20:20,Rad Booty Apparel,9/10/13,Pick GOH,4927,56.25,10301010
9/11/13 20:19,Rad Booty Apparel,9/10/13,Put Away GOH,12636,14,10301010
9/11/13 20:18,Rad Booty Apparel,9/10/13,Receive GOH,5000,16,10301010
9/11/13 20:22,Rad Booty Apparel,9/10/13,Ship Cartons - LTL,64,0.25,10301010
9/11/13 20:21,Rad Booty Apparel,9/10/13,Ship Cartons - UPS and Fed Ex,511,11,10301010
9/11/13 20:19,Rad Booty Apparel,9/10/13,Verify Tags,5000,24,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Bulk Pick GOH,2444,13,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Containers Received,1,0,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Pack GOH,481,47.75,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Pick GOH,2444,31.5,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Put Away GOH,10569,12,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Receive GOH,6000,13,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Ship Cartons - LTL,908,5,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Ship Cartons - UPS and Fed Ex,119,2.5,10301010
9/12/13 13:04,Rad Booty Apparel,9/11/13,Verify Tags,6000,27,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Bulk Pick GOH,1718,10,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Pack GOH,591,42.5,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Pick GOH,1718,29.75,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Put Away GOH,12458,20,10301010
9/13/13 13:39,Rad Booty Apparel,9/12/13,Receive GOH,22257,36.25,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Ship Cartons - LTL,109,1,10301010
9/13/13 13:40,Rad Booty Apparel,9/12/13,Ship Cartons - UPS and Fed Ex,274,6,10301010
9/13/13 13:39,Rad Booty Apparel,9/12/13,Verify Tags,7500,30,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Bulk Pick GOH,2000,10,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Pack GOH,411,30.25,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Pick GOH,1200,12,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Put Away GOH,9256,10,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Receive GOH,963,1.25,10301010
9/16/13 17:55,Rad Booty Apparel,9/13/13,Ship Cartons - LTL,328,2.25,10301010
9/16/13 17:55,Rad Booty Apparel,9/13/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
9/16/13 17:54,Rad Booty Apparel,9/13/13,Verify Tags,9000,74.75,10301010
9/16/13 12:33,Rad Booty Apparel,9/14/13,Bulk Pick GOH,150,1.5,10301010
9/16/13 12:34,Rad Booty Apparel,9/14/13,Pick GOH,150,1.5,10301010
9/16/13 12:30,Rad Booty Apparel,9/14/13,Put Away GOH,12356,19.75,10301010
9/16/13 12:30,Rad Booty Apparel,9/14/13,Verify Tags,9000,35,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Bulk Pick GOH,1985,12,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Pack GOH,571,35.75,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Pick GOH,1985,18,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Put Away GOH,10256,10.5,10301010
9/17/13 12:15,Rad Booty Apparel,9/16/13,Receive GOH,8756,12,10301010
9/17/13 12:17,Rad Booty Apparel,9/16/13,Ship Cartons - LTL,53,0.5,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
9/17/13 12:16,Rad Booty Apparel,9/16/13,Verify Tags,11500,47.5,10301010
9/18/13 12:29,Rad Booty Apparel,9/17/13,Bulk Pick GOH,2013,8,10301010
9/18/13 12:32,Rad Booty Apparel,9/17/13,Pick GOH,2330,18.5,10301010
9/18/13 12:26,Rad Booty Apparel,9/17/13,Put Away GOH,11256,14,10301010
9/18/13 12:25,Rad Booty Apparel,9/17/13,Receive GOH,12000,20,10301010
9/18/13 12:36,Rad Booty Apparel,9/17/13,Ship Cartons - LTL,65,0.5,10301010
9/18/13 12:36,Rad Booty Apparel,9/17/13,Ship Cartons - UPS and Fed Ex,562,13,10301010
9/18/13 12:26,Rad Booty Apparel,9/17/13,Verify Tags,13000,60.25,10301010
9/19/13 12:50,Rad Booty Apparel,9/18/13,Bulk Pick GOH,2563,12,10301010
9/19/13 12:50,Rad Booty Apparel,9/18/13,Pack GOH,481,35,10301010
9/19/13 12:50,Rad Booty Apparel,9/18/13,Pick GOH,1750,14,10301010
9/19/13 12:49,Rad Booty Apparel,9/18/13,Put Away GOH,10256,12,10301010
9/19/13 12:49,Rad Booty Apparel,9/18/13,Receive GOH,9000,13,10301010
9/19/13 12:50,Rad Booty Apparel,9/18/13,Ship Cartons - LTL,507,3.25,10301010
9/19/13 12:50,Rad Booty Apparel,9/18/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
9/19/13 12:49,Rad Booty Apparel,9/18/13,Verify Tags,10000,38.5,10301010
9/20/13 10:51,Rad Booty Apparel,9/19/13,Bulk Pick GOH,1856,8,10301010
9/20/13 10:55,Rad Booty Apparel,9/19/13,Pack GOH,453,30,10301010
9/20/13 10:53,Rad Booty Apparel,9/19/13,Pick GOH,1563,12,10301010
9/20/13 10:50,Rad Booty Apparel,9/19/13,Put Away GOH,12456,13,10301010
9/20/13 10:47,Rad Booty Apparel,9/19/13,Receive GOH,5000,6,10301010
9/20/13 10:55,Rad Booty Apparel,9/19/13,Ship Cartons - LTL,254,2,10301010
9/20/13 10:55,Rad Booty Apparel,9/19/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
9/20/13 10:49,Rad Booty Apparel,9/19/13,Verify Tags,7000,25,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Bulk Pick GOH,2152,10,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Pack GOH,325,21,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Pick GOH,2152,24.25,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Put Away GOH,12456,12,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Receive GOH,1500,2,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Ship Cartons - UPS and Fed Ex,131,3,10301010
9/23/13 13:03,Rad Booty Apparel,9/20/13,Verify Tags,8000,29,10301010
9/23/13 11:18,Rad Booty Apparel,9/21/13,Put Away GOH,4231,4,10301010
9/24/13 12:53,Rad Booty Apparel,9/23/13,Bulk Pick GOH,2668,11,10301010
9/24/13 12:54,Rad Booty Apparel,9/23/13,Pack GOH,732,48.5,10301010
9/24/13 12:53,Rad Booty Apparel,9/23/13,Pick GOH,3023,25.25,10301010
9/24/13 12:53,Rad Booty Apparel,9/23/13,Put Away GOH,11256,11,10301010
9/24/13 12:52,Rad Booty Apparel,9/23/13,Receive GOH,7000,9,10301010
9/24/13 12:54,Rad Booty Apparel,9/23/13,Ship Cartons - LTL,108,1,10301010
9/24/13 12:54,Rad Booty Apparel,9/23/13,Ship Cartons - UPS and Fed Ex,333,7,10301010
9/24/13 12:53,Rad Booty Apparel,9/23/13,Verify Tags,10000,37,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Bulk Pick GOH,2536,11,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Pack GOH,564,37.25,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Pick GOH,2500,20,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Put Away GOH,10263,11,10301010
9/25/13 21:15,Rad Booty Apparel,9/24/13,Receive GOH,8206,11,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Ship Cartons - LTL,200,1.5,10301010
9/25/13 21:16,Rad Booty Apparel,9/24/13,Ship Cartons - UPS and Fed Ex,546,12,10301010
9/25/13 21:15,Rad Booty Apparel,9/24/13,Verify Tags,3000,10,10301010
9/26/13 12:52,Rad Booty Apparel,9/25/13,Bulk Pick GOH,2882,13,10301010
9/26/13 12:54,Rad Booty Apparel,9/25/13,Pack GOH,393,25,10301010
9/26/13 12:53,Rad Booty Apparel,9/25/13,Pick GOH,2882,22,10301010
9/26/13 12:51,Rad Booty Apparel,9/25/13,Put Away GOH,12456,12,10301010
9/26/13 12:50,Rad Booty Apparel,9/25/13,Receive GOH,4822,7,10301010
9/26/13 12:57,Rad Booty Apparel,9/25/13,Ship Cartons - LTL,293,2,10301010
9/26/13 12:56,Rad Booty Apparel,9/25/13,Ship Cartons - UPS and Fed Ex,93,2,10301010
9/26/13 12:50,Rad Booty Apparel,9/25/13,Verify Tags,4822,18,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Bulk Pick GOH,3045,15,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Pack GOH,353,23,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Pick GOH,3045,27,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Put Away GOH,12689,14,10301010
9/27/13 13:35,Rad Booty Apparel,9/26/13,Receive GOH,2000,3,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Ship Cartons - LTL,25,0.25,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Ship Cartons - UPS and Fed Ex,148,3,10301010
9/27/13 13:36,Rad Booty Apparel,9/26/13,Verify Tags,1000,2,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Bulk Pick GOH,2897,12,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Pack GOH,453,30,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Pick GOH,2897,24.5,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Put Away GOH,11895,14,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Receive GOH,2397,3,10301010
9/30/13 12:55,Rad Booty Apparel,9/27/13,Ship Cartons - LTL,489,3.25,10301010
9/30/13 12:55,Rad Booty Apparel,9/27/13,Ship Cartons - UPS and Fed Ex,148,3,10301010
9/30/13 12:54,Rad Booty Apparel,9/27/13,Verify Tags,2397,9,10301010
9/30/13 18:22,Rad Booty Apparel,9/28/13,Bulk Pick GOH,1526,7,10301010
9/30/13 18:22,Rad Booty Apparel,9/28/13,Pick GOH,1024,10,10301010
9/30/13 18:22,Rad Booty Apparel,9/28/13,Put Away GOH,9526,5.75,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Bulk Pick GOH,3023,11,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Cycle Count,2500,16,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Pack GOH,1138,74,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Pick GOH,3227,25,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Put Away GOH,12456,14,10301010
10/1/13 13:14,Rad Booty Apparel,9/30/13,Receive GOH,7935,11,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Ship Cartons - LTL,491,2.5,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Ship Cartons - UPS and Fed Ex,273,6,10301010
10/1/13 13:15,Rad Booty Apparel,9/30/13,Verify Tags,7935,28,10301010
10/2/13 14:12,Rad Booty Apparel,10/1/13,Bulk Pick GOH,3033,12,10301010
10/2/13 14:14,Rad Booty Apparel,10/1/13,Cycle Count,2200,16,10301010
10/2/13 14:13,Rad Booty Apparel,10/1/13,Pack GOH,691,46.25,10301010
10/2/13 14:12,Rad Booty Apparel,10/1/13,Pick GOH,4856,36,10301010
10/2/13 14:12,Rad Booty Apparel,10/1/13,Put Away GOH,11985,12,10301010
10/2/13 14:11,Rad Booty Apparel,10/1/13,Receive GOH,8422,10,10301010
10/2/13 14:14,Rad Booty Apparel,10/1/13,Ship Cartons - LTL,193,1,10301010
10/2/13 14:14,Rad Booty Apparel,10/1/13,Ship Cartons - UPS and Fed Ex,391,8,10301010
10/2/13 14:12,Rad Booty Apparel,10/1/13,Verify Tags,8422,30,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Bulk Pick GOH,8635,32,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Pack GOH,1585,109.5,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Pick GOH,7388,55,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Put Away GOH,11789,13,10301010
10/3/13 12:26,Rad Booty Apparel,10/2/13,Receive GOH,4500,6,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Ship Cartons - LTL,276,1.75,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Ship Cartons - UPS and Fed Ex,139,3,10301010
10/3/13 12:28,Rad Booty Apparel,10/2/13,Special Projects,2156,16,10301010
10/3/13 12:27,Rad Booty Apparel,10/2/13,Verify Tags,4500,16,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Bulk Pick GOH,5508,19,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Cycle Count,2079,16,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Pack GOH,1452,99.25,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Pick GOH,6508,44,10301010
10/4/13 12:20,Rad Booty Apparel,10/3/13,Put Away GOH,10256,10,10301010
10/4/13 12:20,Rad Booty Apparel,10/3/13,Receive GOH,9702,14,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Ship Cartons - LTL,1130,7.5,10301010
10/4/13 12:21,Rad Booty Apparel,10/3/13,Ship Cartons - UPS and Fed Ex,92,2,10301010
10/4/13 12:20,Rad Booty Apparel,10/3/13,Verify Tags,9702,34,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Bulk Pick GOH,5100,20.25,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Cycle Count,2156,16,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Pack GOH,891,106.5,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Pick GOH,4857,40,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Put Away GOH,12456,13,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Receive GOH,7476,11,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Ship Cartons - LTL,1233,12,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Ship Cartons - UPS and Fed Ex,91,2,10301010
10/7/13 16:04,Rad Booty Apparel,10/4/13,Verify Tags,7476,29,10301010
10/8/13 10:19,Rad Booty Apparel,10/5/13,Bulk Pick GOH,2757,11,10301010
10/8/13 10:19,Rad Booty Apparel,10/5/13,Pack GOH,123,11.75,10301010
10/8/13 10:19,Rad Booty Apparel,10/5/13,Pick GOH,3500,29,10301010
10/8/13 10:18,Rad Booty Apparel,10/5/13,Put Away GOH,9856,10,10301010
10/8/13 10:19,Rad Booty Apparel,10/5/13,Ship Cartons - LTL,558,2.5,10301010
10/8/13 12:34,Rad Booty Apparel,10/7/13,Bulk Pick GOH,3235,8,10301010
10/8/13 12:35,Rad Booty Apparel,10/7/13,Pack GOH,1197,111,10301010
10/8/13 12:35,Rad Booty Apparel,10/7/13,Pick and Pack -UPS and Fed Ex,1000,47,10301010
10/8/13 12:34,Rad Booty Apparel,10/7/13,Pick GOH,3235,14.75,10301010
10/8/13 12:34,Rad Booty Apparel,10/7/13,Put Away GOH,8526,6,10301010
10/8/13 12:34,Rad Booty Apparel,10/7/13,Receive GOH,6000,8,10301010
10/8/13 12:35,Rad Booty Apparel,10/7/13,Ship Cartons - LTL,394,3,10301010
10/8/13 12:35,Rad Booty Apparel,10/7/13,Ship Cartons - UPS and Fed Ex,131,3,10301010
10/8/13 12:34,Rad Booty Apparel,10/7/13,Verify Tags,4000,14,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Bulk Pick GOH,4135,10,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Pack GOH,1171,103,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Pick and Pack -UPS and Fed Ex,650,40,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Pick GOH,3685,18.75,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Put Away GOH,11526,10,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Ship Cartons - LTL,510,3.5,10301010
10/9/13 13:32,Rad Booty Apparel,10/8/13,Ship Cartons - UPS and Fed Ex,291,6,10301010
10/9/13 13:31,Rad Booty Apparel,10/8/13,Verify Tags,3000,8,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Bulk Pick GOH,4356,9,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Pack GOH,613,49,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Pick and Pack -UPS and Fed Ex,860,50.25,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Pick GOH,4523,20,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Put Away GOH,12586,8,10301010
10/10/13 11:11,Rad Booty Apparel,10/9/13,Ship Cartons - LTL,978,3.5,10301010
10/10/13 11:11,Rad Booty Apparel,10/9/13,Ship Cartons - UPS and Fed Ex,138,3,10301010
10/10/13 11:10,Rad Booty Apparel,10/9/13,Verify Tags,5003,18,10301010
10/11/13 11:23,Rad Booty Apparel,10/10/13,Bulk Pick GOH,8898,19,10301010
10/11/13 11:23,Rad Booty Apparel,10/10/13,Pack GOH,1211,92.75,10301010
10/11/13 11:23,Rad Booty Apparel,10/10/13,Pick and Pack -UPS and Fed Ex,850,50,10301010
10/11/13 11:23,Rad Booty Apparel,10/10/13,Pick GOH,7562,32,10301010
10/11/13 11:23,Rad Booty Apparel,10/10/13,Put Away GOH,12563,8,10301010
